timestamps,TP9,AF7,AF8,TP10,Right AUX
1678793470.678,-34.180,-3.418,5.371,87.891,17.578
1678793470.682,-45.410,7.324,29.297,-109.375,13.672
1678793470.686,-46.387,14.160,26.855,-153.809,5.371
1678793470.690,-18.066,10.254,8.789,-20.020,-3.906
1678793470.694,-0.977,2.441,0.977,106.934,20.996
1678793470.697,11.719,7.324,6.836,106.934,47.363
1678793470.701,14.648,18.555,24.414,-33.691,33.203
1678793470.705,-14.648,25.879,30.762,-129.395,0.977
1678793470.709,-26.855,20.020,10.254,-7.324,44.434
1678793470.713,18.066,9.766,8.789,160.645,116.211
1678793470.717,38.086,13.184,11.230,138.672,31.738
1678793470.721,19.531,27.344,19.043,-8.301,5.371
1678793470.725,-9.277,30.273,34.180,-91.797,50.781
1678793470.729,-24.902,22.461,25.391,-9.277,62.500
1678793470.733,-19.043,14.648,15.137,154.785,62.988
1678793470.737,-3.906,13.184,14.648,179.688,34.180
1678793470.740,16.113,21.973,24.414,51.758,21.484
1678793470.744,0.977,23.438,39.062,-55.664,0.000
1678793470.748,-11.230,21.484,33.203,11.719,-38.574
1678793470.752,-26.367,13.184,16.602,179.688,-2.441
1678793470.756,-15.625,5.371,16.602,251.465,18.555
1678793470.760,19.043,22.461,27.832,140.137,-57.129
1678793470.764,-8.789,28.320,30.273,3.418,25.879
1678793470.768,-21.973,17.090,23.438,53.711,41.504
1678793470.772,-5.859,3.906,10.742,216.797,-0.977
1678793470.776,23.438,-3.418,8.789,294.434,0.000
1678793470.780,9.766,2.441,22.461,222.656,-6.348
1678793470.783,-39.062,15.137,34.668,117.188,38.574
1678793470.787,-66.895,19.043,21.484,96.680,82.520
1678793470.791,-37.109,7.324,-0.488,245.605,115.723
1678793470.795,14.648,-2.930,0.488,361.328,101.562
1678793470.799,0.488,2.930,12.207,265.625,61.523
1678793470.803,-3.906,14.160,24.902,107.422,54.199
1678793470.807,-8.301,9.766,21.484,99.609,52.734
1678793470.811,-24.414,-6.836,4.395,258.301,53.711
1678793470.815,-33.203,-11.719,5.371,331.055,40.527
1678793470.819,-22.461,-2.930,15.625,221.680,68.359
1678793470.823,-33.203,3.906,23.438,60.547,73.730
1678793470.826,-38.086,6.348,24.414,16.113,-3.906
1678793470.830,-6.348,0.000,9.766,126.465,17.578
1678793470.834,-8.301,-9.766,-3.418,241.211,-5.859
1678793470.838,4.395,-13.184,11.719,205.078,20.020
1678793470.842,-8.789,-1.465,30.273,40.039,108.887
1678793470.846,-26.367,2.930,34.668,-26.367,23.438
1678793470.850,-10.742,-7.812,29.297,53.711,-22.949
1678793470.854,-40.527,-18.555,11.230,150.391,-23.438
1678793470.858,-38.086,-20.020,13.184,148.438,-22.949
1678793470.862,-30.762,-8.789,31.250,-13.672,38.574
1678793470.865,-40.039,1.953,34.668,-104.980,11.230
1678793470.869,-41.504,-8.301,22.461,-17.090,49.805
1678793470.873,-20.020,-11.719,8.789,125.977,45.410
1678793470.877,-5.371,-0.488,8.301,118.652,-28.809
1678793470.881,-6.348,7.324,28.809,-42.969,-0.488
1678793470.885,4.395,12.207,42.969,-138.672,17.578
1678793470.889,-0.977,6.348,32.227,-66.406,5.859
1678793470.893,-0.977,-1.465,24.902,67.871,9.277
1678793470.897,-1.465,-4.395,21.973,91.309,22.949
1678793470.901,-20.020,-0.977,27.344,-33.203,36.133
1678793470.905,-19.531,1.465,44.434,-198.730,49.805
1678793470.908,-34.180,0.977,34.180,-197.754,35.645
1678793470.912,-6.348,-1.465,15.625,-18.555,23.438
1678793470.916,0.000,-5.859,18.555,68.359,-5.859
1678793470.920,-10.742,1.953,30.762,-59.082,-69.336
1678793470.924,-20.508,11.230,42.969,-176.758,-84.473
1678793470.928,-46.387,7.812,41.016,-152.832,20.996
1678793470.932,-17.090,0.977,22.461,-46.875,50.293
1678793470.936,11.719,-3.906,17.578,56.641,60.059
1678793470.940,25.391,3.418,32.715,-25.879,88.379
1678793470.944,-21.973,17.578,38.086,-208.496,-2.930
1678793470.948,-45.410,15.625,32.227,-208.008,34.180
1678793470.951,0.977,0.000,21.973,-33.203,83.008
1678793470.955,33.691,-1.953,13.672,89.844,-2.441
1678793470.959,12.695,4.883,20.020,3.906,35.645
1678793470.963,-21.973,12.695,35.645,-172.852,79.590
1678793470.967,-20.020,17.090,32.227,-207.031,44.922
1678793470.971,-15.137,10.254,15.625,-77.148,-7.812
1678793470.975,8.301,3.906,10.254,41.992,2.441
1678793470.979,18.555,3.906,20.508,1.953,16.602
1678793470.983,16.602,9.277,47.363,-122.559,11.230
1678793470.987,0.488,10.742,51.270,-166.504,62.012
1678793470.990,-20.020,2.441,26.367,-70.801,62.988
1678793470.994,-5.859,-5.859,17.578,68.848,74.219
1678793470.998,18.555,-4.395,22.461,44.434,82.031
1678793471.002,18.066,5.859,38.574,-104.004,23.926
1678793471.006,-4.883,9.766,37.109,-165.527,0.977
1678793471.010,0.488,-1.465,19.531,-71.289,21.973
1678793471.014,6.836,-9.766,8.789,63.477,34.180
1678793471.018,25.879,-5.371,13.184,69.824,37.109
1678793471.022,14.160,4.395,40.039,-57.617,9.277
1678793471.026,-29.297,9.766,54.199,-161.133,65.430
1678793471.030,20.020,5.371,41.504,-72.754,72.266
1678793471.033,16.602,-4.395,17.578,93.262,11.230
1678793471.037,-10.254,-6.836,9.766,79.590,20.996
1678793471.041,6.348,2.930,28.320,-41.992,-34.668
1678793471.045,3.418,10.254,39.062,-131.836,-30.762
1678793471.049,-1.953,1.953,31.738,-91.309,18.555
1678793471.053,0.977,-6.836,18.555,83.984,38.574
1678793471.057,39.062,-3.418,10.254,130.371,8.789
1678793471.061,34.668,6.348,28.320,5.859,0.977
1678793471.065,6.348,18.555,46.875,-123.535,62.500
1678793471.069,0.977,13.184,41.992,-105.957,87.402
1678793471.072,2.441,-1.953,36.133,76.172,44.434
1678793471.076,19.043,2.930,29.785,141.113,36.133
1678793471.080,24.414,11.230,32.715,-1.953,42.480
1678793471.084,18.555,14.160,44.434,-126.465,20.020
1678793471.088,22.949,7.812,34.668,-98.145,42.480
1678793471.092,24.902,-7.812,17.090,32.227,31.738
1678793471.096,6.836,-12.207,18.555,135.742,29.297
1678793471.100,22.949,1.465,35.645,58.105,78.613
1678793471.104,38.574,11.230,47.363,-106.445,62.988
1678793471.108,25.879,8.789,52.246,-112.305,10.254
1678793471.112,4.883,0.977,38.574,63.965,6.348
1678793471.115,16.113,-0.977,26.855,162.109,24.414
1678793471.119,49.805,5.371,35.156,86.914,77.148
1678793471.123,67.871,16.602,34.180,-55.664,96.680
1678793471.127,79.102,21.484,38.086,-77.637,32.227
1678793471.131,76.660,14.648,35.156,57.617,41.016
1678793471.135,66.406,10.254,11.719,167.480,67.383
1678793471.139,82.031,11.719,17.578,151.367,7.324
1678793471.143,82.031,22.949,39.062,6.836,16.113
1678793471.147,69.336,34.668,41.504,-59.082,38.574
1678793471.151,89.844,26.367,32.227,65.430,-50.293
1678793471.154,100.586,15.625,23.926,220.215,-19.531
1678793471.158,108.398,23.438,17.578,201.172,42.969
1678793471.162,119.141,30.762,47.852,41.992,14.160
1678793471.166,104.004,31.738,65.918,-30.273,16.602
1678793471.170,59.082,27.344,41.016,48.340,18.555
1678793471.174,70.801,19.531,25.879,181.641,29.785
1678793471.178,95.703,12.695,26.855,176.270,85.449
1678793471.182,82.031,23.438,38.086,21.973,77.148
1678793471.186,99.121,37.598,46.387,-68.848,5.859
1678793471.190,110.352,35.645,38.086,4.395,-29.785
1678793471.194,69.824,29.785,25.879,166.016,13.672
1678793471.197,25.391,20.508,24.902,192.383,39.062
1678793471.201,33.203,21.973,33.691,31.738,20.020
1678793471.205,51.758,24.414,42.969,-86.914,13.672
1678793471.209,83.496,15.137,43.457,-24.414,22.949
1678793471.213,60.547,11.719,18.555,118.652,5.371
1678793471.217,20.020,10.742,12.207,170.410,12.207
1678793471.221,38.574,20.020,36.133,64.941,65.430
1678793471.225,40.527,35.156,40.039,-90.332,47.852
1678793471.229,25.391,34.180,35.645,-70.801,38.574
1678793471.233,70.312,23.926,31.250,78.613,19.531
1678793471.236,71.777,17.578,27.344,170.410,36.133
1678793471.240,47.852,22.461,40.039,89.844,87.402
1678793471.244,65.430,32.227,53.223,-75.684,88.867
1678793471.248,16.113,25.879,43.945,-95.703,91.797
1678793471.252,9.277,13.672,34.180,62.988,36.133
1678793471.256,62.500,15.137,27.344,169.434,16.602
1678793471.260,58.105,22.461,21.973,64.453,51.758
1678793471.264,30.762,30.273,38.086,-90.332,4.395
1678793471.268,13.672,29.297,46.387,-73.242,4.883
1678793471.272,9.277,17.578,38.574,69.824,35.645
1678793471.276,37.598,8.301,27.344,150.879,-3.418
1678793471.279,63.477,11.230,26.367,91.309,24.414
1678793471.283,48.828,19.531,40.039,-56.152,-0.977
1678793471.287,21.973,20.508,45.410,-90.820,-15.625
1678793471.291,0.977,11.719,26.367,20.996,94.238
1678793471.295,6.836,0.488,16.602,151.855,83.496
1678793471.299,36.133,1.465,32.227,134.277,36.133
1678793471.303,30.762,12.695,36.621,-54.199,22.949
1678793471.307,1.953,12.695,31.250,-124.512,18.555
1678793471.311,13.184,3.906,24.902,-21.484,32.227
1678793471.315,16.602,-2.441,18.066,104.004,86.426
1678793471.318,27.832,-3.418,19.043,108.887,69.824
1678793471.322,34.668,8.789,33.691,-42.480,10.742
1678793471.326,17.090,16.602,41.992,-117.676,3.418
1678793471.330,0.488,6.348,32.715,-24.414,36.133
1678793471.334,20.020,-7.324,24.902,120.605,47.852
1678793471.338,34.668,-7.812,20.508,119.629,37.598
1678793471.342,39.551,8.789,38.086,-25.879,12.695
1678793471.346,29.785,20.508,45.898,-127.930,-10.742
1678793471.350,-1.465,15.137,23.926,-55.176,-27.344
1678793471.354,7.812,5.371,9.277,86.914,-12.695
1678793471.358,23.926,2.930,7.324,113.770,18.066
1678793471.361,30.762,10.254,26.855,-2.441,24.902
1678793471.365,17.578,19.043,38.574,-137.695,57.129
1678793471.369,21.484,9.766,28.320,-102.539,56.152
1678793471.373,22.461,-2.441,20.508,65.430,25.391
1678793471.377,21.484,4.883,15.625,151.367,38.574
1678793471.381,32.227,20.020,25.391,35.156,62.988
1678793471.385,-2.441,21.973,35.645,-105.957,76.172
1678793471.389,-25.879,15.137,31.738,-94.238,73.242
1678793471.393,18.066,5.859,13.184,59.570,6.836
1678793471.397,23.926,-1.465,5.371,127.441,-12.207
1678793471.400,-23.438,7.324,19.531,1.465,75.684
1678793471.404,-56.152,11.719,30.273,-126.465,50.781
1678793471.408,-43.457,3.418,28.320,-125.000,24.414
1678793471.412,-16.602,-7.324,16.602,9.766,2.441
1678793471.416,23.438,-11.719,10.254,123.535,-75.195
1678793471.420,54.199,-7.324,21.484,62.988,6.836
1678793471.424,25.391,0.000,34.180,-85.449,23.438
1678793471.428,0.977,5.371,32.715,-119.629,-4.395
1678793471.432,28.320,2.930,21.484,11.719,55.664
1678793471.436,30.762,-1.953,12.695,132.812,80.566
1678793471.440,-0.488,-4.395,14.160,58.594,26.855
1678793471.443,-12.695,3.418,27.344,-101.562,-7.812
1678793471.447,-6.348,10.742,34.180,-141.602,36.133
1678793471.451,12.207,6.836,23.438,-16.602,35.156
1678793471.455,12.695,-3.906,11.230,125.977,53.711
1678793471.459,40.527,-8.301,22.949,99.121,68.848
1678793471.463,36.621,0.000,35.645,-60.547,1.953
1678793471.467,-32.227,7.812,29.785,-154.297,9.766
1678793471.471,-39.551,6.348,16.602,-59.570,75.684
1678793471.475,-13.184,-3.418,11.719,111.328,74.707
1678793471.479,22.949,-3.906,14.648,98.145,41.992
1678793471.482,28.320,4.395,19.531,-50.781,28.809
1678793471.486,-1.953,13.672,29.297,-134.277,60.059
1678793471.490,-18.555,10.254,24.902,-66.895,15.625
1678793471.494,-18.555,-2.441,11.230,78.125,42.480
1678793471.498,5.371,-0.977,11.719,124.512,97.656
1678793471.502,18.066,11.719,24.414,-15.625,10.254
1678793471.506,23.438,14.648,34.180,-147.949,-18.555
1678793471.510,17.090,7.324,31.250,-79.102,26.855
1678793471.514,-10.742,4.883,14.648,59.570,29.785
1678793471.518,-17.578,2.930,8.301,103.027,25.391
1678793471.522,14.160,9.766,27.832,3.418,63.965
1678793471.525,43.457,23.926,45.898,-105.469,27.832
1678793471.529,33.203,20.020,41.504,-59.570,10.742
1678793471.533,-16.602,9.766,20.508,61.523,35.156
1678793471.537,-15.625,5.371,13.184,120.605,42.969
1678793471.541,16.113,8.301,25.879,59.570,38.574
1678793471.545,-14.160,17.090,36.133,-108.887,59.082
1678793471.549,-22.949,15.137,36.133,-117.188,75.195
1678793471.553,6.836,2.441,22.949,35.645,-4.395
1678793471.557,26.367,-0.977,14.160,123.047,53.223
1678793471.561,35.645,6.348,21.973,56.641,69.336
1678793471.565,9.766,16.113,30.762,-107.910,-22.461
1678793471.568,9.766,16.602,39.551,-124.512,-11.230
1678793471.572,3.418,3.418,36.621,20.020,40.039
1678793471.576,-8.789,-5.859,14.648,116.211,86.426
1678793471.580,16.602,-3.418,20.508,57.129,77.637
1678793471.584,15.625,9.766,45.898,-60.059,16.113
1678793471.588,-24.902,17.090,48.340,-105.957,-4.395
1678793471.592,-39.551,4.883,33.691,-19.531,53.711
1678793471.596,-5.371,-2.930,24.414,113.281,55.176
1678793471.600,27.344,11.230,25.879,92.285,39.062
1678793471.604,30.273,25.879,38.574,-71.289,75.684
1678793471.607,14.160,25.879,43.457,-138.672,35.645
1678793471.611,8.789,16.113,33.691,-4.883,11.230
1678793471.615,12.207,8.301,27.832,127.930,4.395
1678793471.619,53.223,9.277,23.926,96.191,-18.066
1678793471.623,50.293,10.742,30.273,-38.086,22.949
1678793471.627,-27.344,12.695,43.457,-126.465,37.109
1678793471.631,-49.805,5.859,34.668,-52.246,53.223
1678793471.635,-19.531,-3.418,18.066,104.004,57.129
1678793471.639,8.789,5.859,17.578,101.562,30.273
1678793471.643,12.207,20.020,30.273,-36.133,70.801
1678793471.647,10.254,20.996,39.551,-129.395,57.617
1678793471.650,1.953,11.230,32.227,-65.918,-31.250
1678793471.654,15.137,-0.977,24.414,81.055,-32.715
1678793471.658,34.668,-0.488,31.250,139.160,34.668
1678793471.662,23.438,11.230,45.410,10.742,37.598
1678793471.666,5.371,23.926,44.922,-146.484,6.348
1678793471.670,1.953,21.973,38.574,-90.820,12.695
1678793471.674,19.043,7.324,25.879,66.895,20.508
1678793471.678,31.250,1.953,19.531,127.441,-5.371
1678793471.682,34.668,5.371,28.809,32.715,20.996
1678793471.686,10.254,10.254,40.527,-97.656,23.438
1678793471.690,-17.578,12.695,44.922,-91.309,35.156
1678793471.693,-8.301,2.930,29.297,43.457,86.426
1678793471.697,23.438,-10.254,14.160,127.930,83.496
1678793471.701,36.133,-5.371,25.879,40.039,51.758
1678793471.705,18.066,9.277,38.086,-123.047,37.598
1678793471.709,-7.812,9.277,36.133,-125.977,32.227
1678793471.713,-11.230,4.883,30.273,21.484,0.000
1678793471.717,2.930,-1.953,19.043,117.676,-34.668
1678793471.721,18.066,-0.488,19.531,48.340,-24.414
1678793471.725,22.461,14.160,34.180,-97.656,-22.949
1678793471.729,1.465,15.625,51.758,-118.164,-13.672
1678793471.732,-16.113,9.277,48.828,24.902,1.953
1678793471.736,8.789,6.348,29.297,132.324,23.926
1678793471.740,32.227,12.207,27.344,75.195,39.062
1678793471.744,23.926,20.508,43.457,-81.543,18.555
1678793471.748,-2.930,25.879,53.711,-147.949,-18.555
1678793471.752,-20.508,14.160,33.203,-36.133,-1.953
1678793471.756,23.438,-1.953,20.020,125.000,20.020
1678793471.760,48.828,6.836,30.273,104.980,15.625
1678793471.764,19.531,17.578,38.574,-70.312,-9.277
1678793471.768,-11.719,17.090,44.922,-141.602,22.949
1678793471.772,0.488,9.277,37.109,-44.922,52.246
1678793471.775,36.133,1.953,20.996,115.723,62.500
1678793471.779,8.789,7.324,15.137,108.887,76.660
1678793471.783,-8.301,13.184,25.879,-48.340,46.387
1678793471.787,-3.906,17.090,36.621,-120.117,58.105
1678793471.791,-2.441,13.184,33.203,-43.945,67.383
1678793471.795,41.016,5.371,28.320,112.793,62.012
1678793471.799,40.527,7.812,20.020,119.141,51.758
1678793471.803,-0.488,16.602,25.879,-18.066,11.719
1678793471.807,-4.395,25.879,41.504,-112.793,-6.836
1678793471.811,-14.160,23.438,36.621,-92.773,-10.742
1678793471.815,-14.648,11.719,18.555,66.895,-2.441
1678793471.818,13.672,12.207,14.648,124.512,42.969
1678793471.822,35.645,20.020,27.832,-6.836,-17.090
1678793471.826,29.785,25.391,37.598,-130.859,-46.875
1678793471.830,1.465,23.438,37.109,-99.121,75.684
1678793471.834,2.441,12.207,30.762,60.547,51.270
1678793471.838,47.363,6.348,29.297,150.879,33.203
1678793471.842,43.457,13.672,32.227,36.621,82.031
1678793471.846,-9.766,24.902,40.039,-122.070,34.180
1678793471.850,2.930,22.461,47.852,-103.027,26.367
1678793471.854,12.695,13.184,29.297,36.621,25.391
1678793471.858,26.367,12.207,16.602,120.117,27.344
1678793471.861,27.832,16.602,30.762,44.434,36.621
1678793471.865,7.324,26.855,45.410,-96.680,-28.320
1678793471.869,3.418,31.738,41.504,-122.559,-37.109
1678793471.873,-5.859,23.926,29.785,1.465,1.953
1678793471.877,10.254,13.672,20.508,126.953,10.742
1678793471.881,56.152,15.625,28.809,109.375,-13.184
1678793471.885,23.438,25.391,40.527,-65.430,3.906
1678793471.889,-24.902,23.926,39.551,-157.715,13.184
1678793471.893,6.348,10.254,30.762,-17.578,10.742
1678793471.897,19.531,2.930,20.508,124.512,10.742
1678793471.901,18.555,5.859,27.832,104.004,-5.371
1678793471.904,7.324,15.137,39.551,-49.805,-0.488
1678793471.908,-6.836,22.949,38.574,-138.184,30.762
1678793471.912,-4.883,14.160,31.738,-25.879,59.082
1678793471.916,10.742,6.348,30.273,125.977,19.531
1678793471.920,43.945,10.254,31.250,113.281,19.531
1678793471.924,48.828,16.602,35.156,-45.898,-3.906
1678793471.928,38.574,25.879,44.922,-118.652,59.082
1678793471.932,12.695,20.996,43.457,-11.230,53.711
1678793471.936,-8.789,3.418,17.090,100.098,-35.156
1678793471.940,23.926,1.953,9.766,96.191,-4.395
1678793471.943,28.320,10.254,31.738,-3.906,-12.695
1678793471.947,1.465,15.625,44.922,-111.328,-25.391
1678793471.951,0.000,11.230,34.668,-52.246,14.160
1678793471.955,-1.953,0.000,21.973,120.605,23.926
1678793471.959,11.230,-2.930,19.043,148.926,60.059
1678793471.963,23.438,5.859,33.691,15.625,88.379
1678793471.967,2.441,14.160,46.875,-110.352,68.848
1678793471.971,-8.301,11.230,41.504,-63.965,52.734
1678793471.975,17.090,-2.930,28.809,96.191,14.648
1678793471.979,23.438,-13.672,17.578,131.348,7.324
1678793471.983,10.254,-3.906,22.949,14.160,30.273
1678793471.986,17.090,8.789,39.551,-106.445,71.777
1678793471.990,22.949,11.230,44.434,-78.613,57.129
1678793471.994,-0.977,3.906,27.832,60.059,-7.324
1678793471.998,5.859,-9.766,15.137,139.648,15.137
1678793472.002,31.738,-4.883,24.902,52.246,41.504
1678793472.006,29.785,12.207,40.527,-97.656,111.816
1678793472.010,32.227,15.137,49.316,-91.797,47.363
1678793472.014,6.348,6.348,35.156,42.969,-42.480
1678793472.018,1.465,-3.906,23.926,137.207,12.207
1678793472.022,21.484,0.488,37.109,71.777,42.480
1678793472.026,6.836,11.230,47.363,-100.098,20.996
1678793472.029,-11.719,11.230,44.922,-137.207,28.320
1678793472.033,-1.465,1.953,34.180,14.648,0.977
1678793472.037,23.926,-8.301,25.391,154.297,23.926
1678793472.041,39.551,3.906,31.250,90.332,48.828
1678793472.045,32.715,19.043,37.598,-83.496,-33.203
1678793472.049,8.789,12.207,32.227,-144.043,-52.734
1678793472.053,2.930,1.465,20.508,-20.508,-3.418
1678793472.057,9.277,3.418,18.066,120.117,-6.348
1678793472.061,27.344,7.812,30.273,100.586,38.574
1678793472.065,40.039,11.230,46.875,-41.016,96.680
1678793472.068,1.465,17.090,44.434,-128.906,65.430
1678793472.072,-8.789,11.230,26.855,-44.434,62.500
1678793472.076,15.625,-0.977,13.184,110.352,88.379
1678793472.080,21.484,-4.883,20.020,133.301,5.859
1678793472.084,14.648,4.883,43.457,-15.625,-13.672
1678793472.088,25.391,10.254,33.691,-138.184,25.391
1678793472.092,16.113,-1.465,11.719,-55.176,80.566
1678793472.096,-21.484,-15.137,21.973,97.656,72.266
1678793472.100,-39.551,-18.066,34.668,125.000,-9.277
1678793472.104,-23.926,-4.395,40.527,-29.297,1.953
1678793472.108,-20.996,5.859,54.199,-169.434,-1.953
1678793472.111,-50.781,-2.930,50.781,-130.859,30.762
1678793472.115,-68.359,-15.625,30.273,-1.953,43.457
1678793472.119,-69.336,-20.508,25.391,43.457,-17.578
1678793472.123,-92.285,-14.648,36.133,-98.633,14.160
1678793472.127,-125.977,-4.883,37.598,-247.070,0.977
1678793472.131,-148.926,-14.160,29.297,-235.352,-8.789
1678793472.135,-130.371,-31.250,24.902,-65.430,41.992
1678793472.139,-109.375,-35.156,25.391,18.066,78.125
1678793472.143,-133.301,-33.203,34.180,-143.066,47.852
1678793472.147,-134.277,-21.973,43.457,-279.785,33.691
1678793472.150,-133.789,-18.066,48.828,-242.188,39.551
1678793472.154,-144.531,-24.902,41.992,-83.008,98.145
1678793472.158,-116.211,-27.832,26.855,16.113,104.004
1678793472.162,-86.426,-25.391,37.109,-60.547,77.637
1678793472.166,-74.219,-20.020,52.734,-197.266,29.785
1678793472.170,-83.008,-15.137,50.293,-216.309,-2.930
1678793472.174,-89.355,-16.113,35.156,-78.613,46.875
1678793472.178,-67.871,-20.996,27.832,58.594,32.715
1678793472.182,-57.617,-18.555,37.109,-8.789,42.480
1678793472.186,-47.363,-8.301,50.781,-156.250,14.160
1678793472.190,-65.430,-3.418,52.246,-168.945,19.043
1678793472.193,-91.309,-12.207,34.668,-56.152,61.035
1678793472.197,-46.875,-21.484,29.297,77.148,42.969
